customer_id,last_txn_date,txn_last_90d,txn_last_30d,total_txns,total_gmv,lifetime_value,days_inactive,churn_risk
1519,2025-07-01,0,0,2,346.42999999999995,-2.094699000000001,183,High Risk
1520,2025-09-02,0,0,5,2371.51,-10.183270999999996,120,High Risk
1521,2025-08-05,0,0,4,884.78,7.026128,148,High Risk
1522,2025-11-07,1,0,2,329.64,3.4835000000000003,54,Medium Risk
1523,2025-11-01,2,0,4,1157.08,-11.365431999999998,60,Medium Risk
1524,2025-05-13,0,0,2,610.5699999999999,9.792816999999998,232,High Risk
1525,2025-07-07,0,0,2,949.19,-16.643390000000004,177,High Risk
1526,2025-11-01,1,0,5,571.52,-2.3692989999999994,60,Medium Risk
1527,2025-05-13,0,0,1,148.33,1.7917870000000002,232,High Risk
1528,2025-09-10,0,0,3,1382.47,-25.941209999999998,112,High Risk
1530,2025-11-11,1,0,3,501.59000000000003,2.6756920000000006,50,Medium Risk
1531,2025-05-27,0,0,2,790.48,-4.280903999999998,218,High Risk
1532,2025-12-25,1,1,4,2695.86,-82.032434,6,Active
1533,2025-12-17,3,1,6,1768.01,12.926648000000002,14,Active
1534,2025-12-26,3,1,6,2621.88,11.180968999999997,5,Active
1535,2025-05-11,0,0,4,865.25,14.693634,234,High Risk
1536,2025-11-24,3,0,5,1674.94,23.594139,37,Medium Risk
1537,2025-12-30,2,1,3,667.24,5.607845,1,Active
1538,2025-09-07,0,0,2,848.82,-23.657715999999997,115,High Risk
1539,2025-11-12,1,0,1,122.49,1.587832,49,Medium Risk
1540,2025-12-15,2,1,5,3809.6800000000003,55.281937,16,Active
1541,2025-09-17,0,0,2,229.67,4.3506979999999995,105,High Risk
1542,2025-10-28,1,0,3,620.28,0.8600429999999992,64,High Risk
1543,2025-12-04,1,1,4,612.96,0.4801310000000001,27,Active
1544,2025-06-21,0,0,1,86.01,1.1675590000000002,193,High Risk
1545,2025-11-10,1,0,6,2063.36,-11.351379999999999,51,Medium Risk
1546,2025-04-01,0,0,1,328.88,7.673336,274,High Risk
1547,2025-06-14,0,0,2,421.51,8.686115999999998,200,High Risk
1548,2025-04-09,0,0,2,736.84,13.184308000000001,266,High Risk
1549,2025-12-11,4,1,6,1789.8200000000002,8.663064,20,Active
1550,2025-11-06,2,0,4,747.99,14.132145999999999,55,Medium Risk
1551,2025-11-18,1,0,4,881.8800000000001,13.170469,43,Medium Risk
1552,2025-04-26,0,0,5,621.26,10.863575,249,High Risk
1553,2025-11-24,2,0,5,785.1800000000001,6.573535000000001,37,Medium Risk
1554,2025-04-26,0,0,3,637.12,7.468249999999999,249,High Risk
1555,2025-12-15,2,1,2,644.1899999999999,8.411145,16,Active
1556,2025-03-22,0,0,2,660.88,7.830072,284,High Risk
1557,2025-06-24,0,0,2,209.8,-1.4364550000000003,190,High Risk
1558,2025-10-18,1,0,2,2685.8399999999997,28.941962,74,High Risk
1559,2025-08-28,0,0,5,2412.3900000000003,-46.43204899999999,125,High Risk
1560,2025-09-26,0,0,5,769.78,14.271514,96,High Risk
1561,2025-11-20,1,0,3,241.75,2.568923,41,Medium Risk
1562,2025-11-21,2,0,6,2330.36,-6.950773,40,Medium Risk
1563,2025-10-22,2,0,3,204.84,-4.437245999999999,70,Medium Risk
1564,2025-11-17,1,0,3,1050.32,12.317362,44,Medium Risk
1565,2025-11-25,1,0,5,816.12,-17.361753,36,Medium Risk
1566,2025-11-30,1,0,2,710.06,9.187465000000001,31,Medium Risk
1567,2025-07-04,0,0,3,840.4399999999999,-36.919422,180,High Risk
1568,2025-10-19,1,0,4,957.1800000000001,10.554092,73,High Risk
1569,2025-10-21,1,0,4,1354.05,-21.942346000000004,71,High Risk
1570,2025-12-18,2,1,6,696.93,9.443935,13,Active
1573,2025-10-31,1,0,5,1568.1,2.7371300000000014,61,High Risk
1574,2025-08-08,0,0,1,386.44,5.425752000000001,145,High Risk
1575,2025-10-17,1,0,9,3183.2999999999997,29.363563,75,High Risk
1576,2025-12-03,1,1,4,536.86,5.887449,28,Active
1577,2025-10-25,1,0,6,1441.97,-6.212453999999999,67,High Risk
1578,2025-06-09,0,0,2,601.3199999999999,8.104478,205,High Risk
1579,2025-09-17,0,0,1,142.24,2.8295360000000005,105,High Risk
1580,2025-12-26,1,1,5,1934.27,18.379831,5,Active
1582,2025-12-31,2,2,3,722.83,4.3209990000000005,0,Active
1583,2025-12-07,1,1,4,775.1,14.677729,24,Active
1584,2025-11-13,2,0,5,900.5699999999999,9.625623000000001,48,Medium Risk
1585,2025-10-26,2,0,3,1867.06,19.119917,66,Medium Risk
1586,2025-07-15,0,0,2,738.71,-5.972905,169,High Risk
1587,2025-12-02,2,1,4,681.42,-1.9064950000000018,29,Active
1588,2025-10-19,1,0,3,1029.97,-7.694591000000003,73,High Risk
1589,2025-12-12,1,1,3,822.3,-6.58986,19,Active
1590,2025-11-30,3,0,6,1031.43,-0.6725320000000004,31,Medium Risk
1591,2025-12-06,2,1,3,1794.56,-53.897206000000004,25,Active
1593,2025-07-29,0,0,3,763.26,8.765913999999999,155,High Risk
1595,2025-08-12,0,0,5,2925.45,-17.155161,141,High Risk
1596,2025-12-14,2,1,5,1544.68,19.752336000000003,17,Active
1597,2025-09-28,0,0,1,1129.13,10.860039000000002,94,High Risk
1598,2025-10-08,1,0,5,1665.6200000000001,22.24059,84,High Risk
1599,2025-07-06,0,0,2,800.03,-15.689680999999998,178,High Risk
1600,2025-08-26,0,0,3,1215.1399999999999,-0.7428929999999987,127,High Risk
1601,2025-11-14,2,0,4,1203.2,12.025283,47,Medium Risk
1602,2025-11-10,1,0,2,1303.3100000000002,17.453234000000002,51,Medium Risk
1603,2025-07-26,0,0,3,2398.7999999999997,-4.583160000000003,158,High Risk
1604,2025-04-25,0,0,1,164.23,1.6336840000000001,250,High Risk
1605,2025-05-02,0,0,2,575.9300000000001,6.568512,243,High Risk
1606,2025-12-04,1,1,3,573.7,6.016120999999999,27,Active
1607,2025-03-28,0,0,1,40.33,0.7867649999999998,278,High Risk
1608,2025-12-28,1,1,3,557.39,5.677861999999999,3,Active
1609,2025-11-15,1,0,3,740.32,7.068734000000001,46,Medium Risk
1610,2025-12-10,3,1,6,3006.83,-94.155916,21,Active
1611,2025-11-28,3,0,6,3611.25,-84.76920500000001,33,Medium Risk
1612,2025-05-23,0,0,1,111.31,2.602571,222,High Risk
1613,2025-05-18,0,0,3,1397.8,9.506828999999996,227,High Risk
1614,2025-12-05,1,1,3,784.6600000000001,12.755662000000003,26,Active
1615,2025-07-21,0,0,3,1380.88,29.753429999999994,163,High Risk
1616,2025-10-11,2,0,3,965.9399999999999,7.673285,81,Medium Risk
1617,2025-12-15,1,1,1,691.76,12.878720000000001,16,Active
1619,2025-08-26,0,0,2,930.39,-34.282351999999996,127,High Risk
1620,2025-09-25,0,0,3,509.72,4.3386949999999995,97,High Risk
1621,2025-02-10,0,0,1,397.35,7.14965,324,High Risk
1622,2025-10-18,1,0,2,359.65999999999997,3.943433,74,High Risk
1624,2025-08-15,0,0,5,1296.03,10.631961,138,High Risk
1625,2025-10-02,1,0,2,688.6700000000001,-10.958785999999996,90,High Risk
1626,2025-10-03,1,0,3,1022.79,11.704640999999999,89,High Risk
1627,2025-11-04,1,0,7,1509.81,2.4109430000000005,57,Medium Risk
1628,2025-09-30,0,0,3,1728.35,20.91346,92,High Risk
1629,2025-05-17,0,0,2,622.58,12.20568,228,High Risk
1630,2025-05-20,0,0,4,1067.75,-6.6697880000000005,225,High Risk
1631,2025-08-05,0,0,1,208.38,2.632404,148,High Risk
1632,2025-09-10,0,0,5,878.2,13.071405000000002,112,High Risk
1633,2025-07-04,0,0,2,558.91,6.775931999999999,180,High Risk
1634,2025-10-29,2,0,5,1895.88,-59.506572000000006,63,Medium Risk
1635,2025-12-22,2,1,3,1236.77,-9.676285000000004,9,Active
1636,2025-07-22,0,0,6,3642.04,-100.29028,162,High Risk
1637,2025-10-06,1,0,4,677.78,3.4327219999999987,86,High Risk
1638,2025-11-08,1,0,1,421.14,9.849473999999999,53,Medium Risk
1639,2025-10-12,1,0,3,1281.13,-7.406937999999998,80,High Risk
1640,2025-12-04,1,1,2,311.53999999999996,3.1001329999999996,27,Active
1641,2025-11-19,1,0,2,386.48,6.449929999999999,42,Medium Risk
1642,2025-08-22,0,0,3,634.27,4.698929,131,High Risk
1643,2025-10-26,1,0,7,1534.2800000000002,18.947922000000002,66,High Risk
1644,2025-09-23,0,0,7,2143.54,-1.0721019999999983,99,High Risk
1645,2025-11-16,1,0,5,1678.9,26.414382000000003,45,Medium Risk
1646,2025-08-01,0,0,7,2299.7799999999997,32.971415,152,High Risk
1647,2025-10-12,1,0,4,1152.99,14.529492000000001,80,High Risk
1648,2025-08-01,0,0,1,191.39,2.446545,152,High Risk
1649,2025-06-24,0,0,1,145.78,3.1512519999999995,190,High Risk
1650,2025-11-09,2,0,4,851.98,14.342323999999998,52,Medium Risk
1651,2025-09-15,0,0,4,1610.8000000000002,20.648836000000003,107,High Risk
1652,2025-08-26,0,0,2,386.61,5.059487,127,High Risk
1653,2025-08-12,0,0,2,1467.97,23.071022000000003,141,High Risk
1654,2025-12-22,1,1,4,1579.58,20.057214000000002,9,Active
1655,2025-10-18,1,0,2,349.14,6.006412,74,High Risk
1656,2025-09-06,0,0,4,1511.88,2.8770459999999964,116,High Risk
1657,2025-03-15,0,0,3,403.53,7.105104,291,High Risk
1658,2025-08-16,0,0,4,1186.55,10.363868,137,High Risk
1659,2025-12-13,1,1,5,1741.0700000000002,14.885388999999996,18,Active
1660,2025-08-22,0,0,3,1046.35,-39.47992,131,High Risk
1661,2025-12-07,3,1,5,3715.6,-38.774103999999994,24,Active
1662,2025-10-30,1,0,4,577.26,8.730166,62,High Risk
1663,2025-09-20,0,0,3,389.24,-2.111516,102,High Risk
1664,2025-08-15,0,0,5,1346.6399999999999,-3.702128000000002,138,High Risk
1665,2025-11-15,2,0,5,2083.91,-38.70575100000001,46,Medium Risk
1666,2025-11-02,1,0,3,1524.12,-23.556082999999997,59,Medium Risk
1668,2025-10-03,1,0,4,1715.96,-7.368927999999997,89,High Risk
1669,2025-11-15,1,0,3,1344.4699999999998,7.883748,46,Medium Risk
1671,2025-06-25,0,0,2,1016.25,-31.304064,189,High Risk
1672,2025-09-15,0,0,1,187.24,3.384384,107,High Risk
1673,2025-09-03,0,0,3,268.79,3.1995080000000007,119,High Risk
1674,2025-08-28,0,0,4,857.88,8.404534000000002,125,High Risk
1675,2025-12-13,2,2,5,1532.8600000000001,15.956970000000002,18,Active
1676,2025-04-23,0,0,1,134.61,-7.2458849999999995,252,High Risk
1677,2025-06-28,0,0,2,707.9499999999999,10.183997999999999,186,High Risk
1678,2025-12-04,2,1,4,499.94,1.8106309999999994,27,Active
1679,2025-09-24,0,0,3,194.89,-0.807309,98,High Risk
1680,2025-11-29,1,0,2,862.9100000000001,6.82807,32,Medium Risk
1681,2025-06-02,0,0,4,1063.28,-1.435772000000001,212,High Risk
1682,2025-12-16,1,1,4,1518.8500000000001,11.665572,15,Active
1683,2025-03-21,0,0,2,888.39,5.885252,285,High Risk
1684,2025-11-20,1,0,3,819.8199999999999,12.317538,41,Medium Risk
1685,2025-12-16,3,1,7,2284.42,-10.324679,15,Active
1686,2025-12-04,1,1,5,1506.7,13.003636,27,Active
1687,2025-09-01,0,0,4,717.73,4.384726000000001,121,High Risk
1688,2025-07-13,0,0,2,168.45,1.99843,171,High Risk
1689,2025-11-13,1,0,3,945.72,0.36331600000000064,48,Medium Risk
1690,2025-12-06,2,1,3,2377.8,-85.31412999999999,25,Active
1691,2025-08-14,0,0,3,514.61,3.033536,139,High Risk
1692,2025-11-20,2,0,3,486.7199999999999,6.132718,41,Medium Risk
1693,2025-11-18,1,0,1,60.33,1.2822170000000002,43,Medium Risk
1694,2025-11-29,1,0,2,137.85000000000002,0.763272,32,Medium Risk
1695,2025-11-22,1,0,4,1296.8899999999999,16.895797,39,Medium Risk
1696,2025-12-02,1,1,4,1003.8,8.573397000000002,29,Active
1697,2025-10-16,1,0,6,1062.83,-1.0295059999999991,76,High Risk
1698,2025-11-30,2,0,3,2317.08,35.950192,31,Medium Risk
1699,2025-10-26,2,0,6,690.8,5.9403169999999985,66,Medium Risk
1700,2025-11-05,1,0,5,1724.21,-12.067004000000008,56,Medium Risk
1701,2025-10-01,0,0,3,562.24,4.1497199999999985,91,High Risk
1702,2025-09-24,0,0,2,1377.6499999999999,-15.422065000000002,98,High Risk
1703,2025-12-02,2,1,6,3369.3900000000003,41.894504000000005,29,Active
1704,2025-12-16,1,1,4,714.27,10.698179,15,Active
1706,2025-12-03,2,1,7,1848.42,10.033864999999999,28,Active
1707,2025-05-02,0,0,1,667.17,9.592041,243,High Risk
1708,2025-07-28,0,0,1,61.0,0.39,156,High Risk
1709,2025-10-03,1,0,2,628.52,7.089120999999999,89,High Risk
1710,2025-09-21,0,0,2,971.06,13.727387999999998,101,High Risk
1711,2025-12-27,1,1,3,996.3299999999999,17.150849,4,Active
1712,2025-12-06,1,1,2,687.79,14.266376999999999,25,Active
1713,2025-12-17,2,1,5,1348.1299999999999,20.987629999999996,14,Active
1714,2025-09-25,0,0,8,2312.47,-20.047893000000002,97,High Risk
1715,2025-12-16,3,2,5,2183.48,20.493218,15,Active
1716,2025-10-04,1,0,1,129.85,0.713725,88,High Risk
1717,2025-04-08,0,0,3,731.94,8.146688,267,High Risk
1718,2025-07-20,0,0,4,566.11,-1.1138279999999998,164,High Risk
1719,2025-10-19,1,0,5,1013.03,-14.031474,73,High Risk
1720,2025-01-03,0,0,1,231.26,-7.559856,362,High Risk
1721,2025-12-20,2,1,2,518.16,-31.215358000000002,11,Active
1722,2025-08-26,0,0,2,782.23,-15.012645,127,High Risk
1723,2025-12-06,2,1,3,1454.1599999999999,3.542641999999999,25,Active
1724,2025-09-20,0,0,4,1241.05,2.9993229999999973,102,High Risk
1725,2025-08-23,0,0,5,2336.39,1.5725190000000016,130,High Risk
1726,2025-12-14,1,1,4,1077.1200000000001,17.66214,17,Active
1727,2025-11-16,2,0,5,1101.19,12.237737,45,Medium Risk
1728,2025-06-04,0,0,6,1682.07,-30.59998300000001,210,High Risk
1729,2025-12-10,2,1,3,1387.9199999999998,14.806109,21,Active
1730,2025-12-12,2,1,5,2181.71,30.630119,19,Active
1731,2025-10-30,1,0,4,1702.9,22.056135,62,High Risk
1732,2025-11-15,2,0,5,1558.73,-3.0871909999999985,46,Medium Risk
1733,2025-04-24,0,0,1,211.21,2.866086,251,High Risk
1734,2025-12-24,2,1,3,231.79000000000002,-0.11103100000000055,7,Active
1735,2025-12-12,1,1,4,1332.78,20.638202999999997,19,Active
1736,2025-12-23,1,1,4,2099.11,27.249069,8,Active
1737,2025-11-09,2,0,5,2270.56,26.179586,52,Medium Risk
1738,2025-01-16,0,0,1,157.89,3.0941029999999996,349,High Risk
1739,2025-10-25,2,0,3,1256.07,-2.281343999999999,67,Medium Risk
1740,2025-07-31,0,0,2,474.93999999999994,-5.183468000000001,153,High Risk
1741,2025-12-29,1,1,3,1558.0900000000001,-23.069941,2,Active
1742,2025-12-20,2,1,5,1462.05,3.2309320000000015,11,Active
1743,2025-12-14,1,1,2,372.03000000000003,-7.1036399999999995,17,Active
1744,2025-04-14,0,0,3,369.82,4.072517999999999,261,High Risk
1745,2025-12-31,1,1,5,969.9,11.002719,0,Active
1746,2025-11-15,2,0,5,852.78,9.517119,46,Medium Risk
1747,2025-07-27,0,0,6,1333.3600000000001,-19.906822000000002,157,High Risk
1748,2025-07-27,0,0,3,869.8,14.254630999999998,157,High Risk
1749,2025-08-16,0,0,4,2358.29,-4.629727000000004,137,High Risk
1750,2025-10-13,1,0,1,300.11,3.941738000000001,79,High Risk
1751,2025-09-18,0,0,6,1948.3600000000001,12.691247999999998,104,High Risk
1752,2025-08-30,0,0,3,766.12,2.6445399999999997,123,High Risk
1753,2025-12-23,2,2,4,2803.19,-36.65762400000001,8,Active
1754,2025-04-17,0,0,2,1063.47,-2.442320999999998,258,High Risk
1756,2025-12-27,1,1,3,1858.51,-83.193655,4,Active
1757,2025-11-05,1,0,3,289.68,1.7240620000000004,56,Medium Risk
1758,2025-08-11,0,0,6,2004.78,30.031768000000003,142,High Risk
1759,2025-07-31,0,0,1,434.82,8.598184,153,High Risk
1760,2025-08-25,0,0,3,659.6800000000001,8.443798000000001,128,High Risk
1761,2025-06-30,0,0,1,56.54,0.78945,184,High Risk
1762,2025-07-12,0,0,4,961.85,-35.420939000000004,172,High Risk
1763,2025-02-18,0,0,1,606.12,-8.237,316,High Risk
1764,2025-10-20,1,0,2,1090.36,8.742907,72,High Risk
1765,2025-09-19,0,0,1,163.49,2.442981,103,High Risk
1766,2025-11-01,1,0,5,1422.68,19.611816,60,Medium Risk
1767,2025-06-25,0,0,2,574.36,-24.190600000000003,189,High Risk
1768,2025-09-02,0,0,3,441.77,8.122020999999998,120,High Risk
1769,2025-03-08,0,0,1,231.5,4.7404,298,High Risk
1770,2025-10-12,2,0,6,2410.19,36.570291,80,Medium Risk
1771,2025-12-25,2,1,5,1841.23,-21.829328000000004,6,Active
1772,2025-10-29,1,0,2,78.6,1.066446,63,High Risk
1773,2025-12-26,1,1,3,925.3199999999999,-9.982797999999995,5,Active
1774,2025-10-03,1,0,1,196.72,4.153248,89,High Risk
1775,2025-11-17,1,0,1,19.17,0.41557400000000005,44,Medium Risk
1776,2025-06-28,0,0,5,1293.76,10.107246,186,High Risk
1777,2025-09-23,0,0,4,810.89,-20.648958,99,High Risk
1778,2025-11-16,1,0,1,267.28,4.315415999999999,45,Medium Risk
1779,2025-12-15,3,1,5,1962.5500000000002,13.219808999999998,16,Active
1780,2025-06-06,0,0,3,2344.22,23.180763999999996,208,High Risk
1781,2025-08-23,0,0,3,1194.04,16.275865,130,High Risk
1782,2025-11-22,1,0,4,1701.58,18.559251,39,Medium Risk
1783,2025-10-22,1,0,3,817.3900000000001,1.0926809999999998,70,High Risk
1784,2025-10-06,1,0,4,953.21,4.180146000000001,86,High Risk
1785,2025-12-22,2,1,3,896.03,1.597766,9,Active
1786,2025-08-24,0,0,4,1380.63,14.184891,129,High Risk
1787,2025-11-07,1,0,4,866.24,-1.5290190000000008,54,Medium Risk
1789,2025-10-08,1,0,4,935.79,15.476420999999998,84,High Risk
1790,2025-08-18,0,0,5,829.56,10.810086000000002,135,High Risk
1791,2025-11-17,1,0,4,870.45,7.744672999999999,44,Medium Risk
1792,2025-11-27,1,0,3,812.53,13.797334,34,Medium Risk
1793,2025-06-15,0,0,1,154.69,2.376137,199,High Risk
1794,2025-10-05,1,0,8,2981.09,11.989371999999996,87,High Risk
1795,2025-11-09,1,0,2,1155.75,-0.5616010000000031,52,Medium Risk
1796,2025-07-30,0,0,4,1516.54,-16.753864999999998,154,High Risk
1797,2025-07-13,0,0,3,389.74,-10.833648,171,High Risk
1798,2025-04-24,0,0,2,322.46000000000004,5.326364000000001,251,High Risk
1799,2025-04-01,0,0,3,700.4399999999999,14.928288000000002,274,High Risk
1800,2025-09-18,0,0,1,386.44,7.340156,104,High Risk
1801,2025-09-17,0,0,4,1764.71,-66.02814,105,High Risk
1802,2025-08-15,0,0,2,768.79,16.098764,138,High Risk
1803,2025-09-30,0,0,6,3123.5,-84.731076,92,High Risk
1804,2025-03-24,0,0,1,364.99,-8.116599,282,High Risk
1805,2025-09-15,0,0,1,206.94,4.105456,107,High Risk
1806,2025-06-22,0,0,2,1003.04,11.110851999999998,192,High Risk
1807,2025-12-15,2,1,6,1480.28,-30.168202,16,Active
1808,2025-08-19,0,0,2,298.01,5.2753689999999995,134,High Risk
1809,2025-12-17,2,1,2,597.98,5.371366,14,Active
1810,2025-11-04,1,0,2,574.0600000000001,10.07985,57,Medium Risk
1812,2025-07-24,0,0,4,1345.47,8.744531999999996,160,High Risk
1813,2025-11-13,1,0,4,645.0,8.298368,48,Medium Risk
1815,2025-11-01,1,0,4,527.33,0.8408910000000002,60,Medium Risk
1816,2025-10-26,1,0,3,390.85,-3.2264300000000006,66,High Risk
1817,2025-04-16,0,0,3,729.81,-20.380042999999997,259,High Risk
1818,2025-12-22,1,1,5,713.43,-18.585619,9,Active
1819,2025-07-12,0,0,4,1271.29,-0.2415440000000002,172,High Risk
1820,2025-09-26,0,0,5,1488.68,9.116198999999996,96,High Risk
1821,2025-05-17,0,0,2,666.35,-15.95116,228,High Risk
1822,2025-03-06,0,0,1,57.68,0.765984,300,High Risk
1823,2025-12-19,3,1,7,1705.6200000000001,15.851494000000002,12,Active
1824,2025-09-19,0,0,2,807.5699999999999,9.828579999999999,103,High Risk
1825,2025-06-11,0,0,3,1078.23,9.933777000000001,203,High Risk
1826,2025-10-22,1,0,5,1687.7,14.027297,70,High Risk
1827,2025-08-12,0,0,4,332.59,5.18412,141,High Risk
1828,2025-10-04,1,0,3,448.42,8.325578000000002,88,High Risk
1829,2025-12-04,1,1,4,1038.0800000000002,6.648448000000001,27,Active
1830,2025-04-16,0,0,1,132.71,-6.072062999999999,259,High Risk
1831,2025-12-01,1,1,1,186.5,-9.16305,30,Active
1832,2025-07-23,0,0,3,584.21,12.549185999999999,161,High Risk
1833,2025-12-08,1,1,3,808.89,-0.9856309999999984,23,Active
1834,2025-12-16,1,1,4,851.2,12.779368,15,Active
1835,2025-09-26,0,0,3,463.97,-15.304375,96,High Risk
1836,2025-05-05,0,0,1,168.86,2.2691280000000003,240,High Risk
1837,2025-07-27,0,0,3,883.14,7.683858999999999,157,High Risk
1838,2025-04-19,0,0,1,170.02,1.47519,256,High Risk
1839,2025-10-10,1,0,2,216.89999999999998,-2.02688,82,High Risk
1840,2025-11-20,1,0,2,318.92,-7.97302,41,Medium Risk
1841,2025-12-21,1,1,3,262.58000000000004,3.7426500000000003,10,Active
1842,2025-10-25,1,0,3,506.59000000000003,6.353650000000001,67,High Risk
1843,2025-10-24,1,0,4,3572.24,49.25497200000001,68,High Risk
1844,2025-05-24,0,0,2,356.20000000000005,5.965770999999999,221,High Risk
1845,2025-12-18,1,1,2,254.92000000000002,3.555002,13,Active
1846,2025-08-08,0,0,1,96.3,0.8400400000000001,145,High Risk
1847,2025-09-05,0,0,3,872.2199999999999,2.3232679999999992,117,High Risk
1848,2025-03-04,0,0,1,382.21,3.3460889999999996,302,High Risk
1849,2025-08-06,0,0,3,254.71,3.939889,147,High Risk
1850,2025-09-09,0,0,3,816.75,1.5054939999999988,113,High Risk
1851,2025-11-26,2,0,4,1019.5699999999999,14.090627999999999,35,Medium Risk
1852,2025-11-25,3,0,6,3087.5,-64.830811,36,Medium Risk
1853,2025-11-18,2,0,4,427.65999999999997,2.8161479999999997,43,Medium Risk
1854,2025-10-03,1,0,4,640.87,6.6739809999999995,89,High Risk
1855,2025-10-12,1,0,2,902.9599999999999,19.413172999999997,80,High Risk
1856,2025-12-17,1,1,5,874.25,-16.973581,14,Active
1857,2025-05-05,0,0,2,207.82,1.4872420000000002,240,High Risk
1858,2025-10-04,1,0,3,973.1500000000001,-4.243474999999998,88,High Risk
1859,2025-06-27,0,0,1,155.7,-2.1838800000000003,187,High Risk
1860,2025-09-25,0,0,4,721.5,-2.206036,97,High Risk
1861,2025-10-30,1,0,3,950.26,12.840881,62,High Risk
1863,2025-12-22,2,1,5,730.69,6.5924309999999995,9,Active
1864,2025-10-10,1,0,5,794.03,-7.452995999999999,82,High Risk
1865,2025-08-23,0,0,2,1424.55,-11.214,130,High Risk
1866,2025-08-23,0,0,3,1000.3900000000001,13.787672,130,High Risk
1867,2025-12-14,3,2,7,3175.86,-17.014606999999994,17,Active
1868,2025-11-20,3,0,5,2003.43,9.905431,41,Medium Risk
1869,2025-08-05,0,0,1,104.35,1.7426499999999998,148,High Risk
1870,2025-06-07,0,0,2,302.09,-2.053694,207,High Risk
1871,2025-06-25,0,0,3,491.45000000000005,-6.3757399999999995,189,High Risk
1872,2025-11-30,2,0,4,1737.8999999999999,8.955694999999999,31,Medium Risk
1874,2025-12-21,2,1,6,1401.71,17.027006,10,Active
1875,2025-11-21,1,0,6,2087.59,29.968844,40,Medium Risk
1876,2025-10-23,4,0,10,1866.76,10.67381,69,Medium Risk
1877,2025-12-15,2,2,5,1124.6799999999998,-13.375951,16,Active
1878,2025-11-06,2,0,5,1190.5300000000002,-3.6650020000000003,55,Medium Risk
1879,2025-04-16,0,0,1,65.65,0.9457450000000001,259,High Risk
1880,2025-04-19,0,0,1,243.28,5.031704,256,High Risk
1881,2025-03-12,0,0,1,107.69,1.4807300000000003,294,High Risk
1882,2025-03-31,0,0,1,347.46,7.3388659999999994,275,High Risk
1883,2025-09-11,0,0,3,377.23,-16.062862000000003,111,High Risk
1884,2025-08-01,0,0,2,3875.3,-137.18712399999998,152,High Risk
1885,2025-12-24,1,1,5,897.97,7.136533,7,Active
1886,2025-10-01,0,0,2,264.94,-4.114793000000001,91,High Risk
1887,2025-12-11,1,1,4,835.75,-23.034533,20,Active
1888,2025-11-14,1,0,5,1462.72,3.8699190000000017,47,Medium Risk
1889,2025-12-21,2,1,8,2494.33,-43.962693,10,Active
1890,2025-05-23,0,0,3,1590.31,23.968812000000003,222,High Risk
1891,2025-12-30,1,1,3,7355.96,96.94545,1,Active
1892,2025-08-02,0,0,4,505.91999999999996,-2.4876609999999992,151,High Risk
1893,2025-01-24,0,0,1,273.79,3.307818,341,High Risk
1894,2025-07-27,0,0,5,1324.07,21.678096,157,High Risk
1895,2025-09-21,0,0,4,607.62,9.003186,101,High Risk
1896,2025-09-20,0,0,4,551.65,-3.3632920000000004,102,High Risk
1897,2025-08-16,0,0,3,1508.09,-9.294798000000002,137,High Risk
1898,2025-12-22,3,1,5,2045.8600000000001,6.437181000000001,9,Active
